sample_index,sample_id,label,class_name,source_cube,cube_suffix,seed_id,relative_mat_path,relative_csv_path,mat_sha256,csv_sha256
947,5-2/58,5,SXD,5-2,2,58,5-2/58.mat,5-2/58.csv,90155bd35a70d2cf5d0ada39a3abef368df48bce5f98d139aef69ae0edf386fc,67d4501152d6f75bab0649e30679833f86df03a33cbb28739eec8a6b159c0702
948,5-2/59,5,SXD,5-2,2,59,5-2/59.mat,5-2/59.csv,6b90af378b1272f93eab7aa84f0707a2d60d0355582d83a1252bfa5da76d80d5,77ec103a685751909669b01fcfbae85125b6157942496d22e31311745bb3249d
949,5-2/60,5,SXD,5-2,2,60,5-2/60.mat,5-2/60.csv,ea4fbca6a9965a0200bf136d2c8e0b0f5cc312f39c8d25cb2c9ee79315f489d6,25bccc01c257033ba5cdeda081defea9f51333f0023d50cce8233d15c16fdc7c
950,5-2/61,5,SXD,5-2,2,61,5-2/61.mat,5-2/61.csv,b74072585291bdfed571d3190e0e2187e8694ad30b5f5f0dd7887a09784afd3a,c79829a420d4f1f8d83a0916036aa45bcff065bafc0d72b54e98801c9a8767be
951,5-2/62,5,SXD,5-2,2,62,5-2/62.mat,5-2/62.csv,8501ca122b37585aeb3079004d9ae7ff61bc091df4e8e657d6d7cfcbd3305014,0d2a8b3a1ed062557939024e7e60e1c4ed08f4059e3beee41645613819ff976b
952,5-2/63,5,SXD,5-2,2,63,5-2/63.mat,5-2/63.csv,1d560d3e9e7496663a65692c4911897f0fa6408ac98b87f7b2c55128de616be0,7d679d23fc8e3524eece9982947fcd3d9d0fe3feb0d141e9aad5816e7fccf882
953,5-2/64,5,SXD,5-2,2,64,5-2/64.mat,5-2/64.csv,328bd344f11a7c92ebfd157a0dfa110c39a236acf2f0d9540d17d64d7f5287e1,f39f53a741db5de01c80a58666c302ff5e33ce1a1eb82ec347cbc4dff8aa9fe9
954,5-2/65,5,SXD,5-2,2,65,5-2/65.mat,5-2/65.csv,c7f5e9cc5b0f99bc2d5c6aaf6a16aa4b549053cf580a79c6374cdb1051a486db,3512e46475c92fe38f58cc1d13b997ab72c976cd829b975641f4c49ab08dc555
955,5-2/66,5,SXD,5-2,2,66,5-2/66.mat,5-2/66.csv,6454ce5002c99f4e5f2e09aaca6c0b4671e6f5bd6d5bcd5fe554ec4606c463d4,7913af33cc71b315efa3292598f702171ce0c009b75267f28307f0f90158841a
956,5-2/67,5,SXD,5-2,2,67,5-2/67.mat,5-2/67.csv,a44a42a9e6e29284ec230319fa3e013e116f9b69be3c79d278412e955b843055,d0a454c0be3ac214cc125cfd7ef60be671e28ce38cc7c3407c3471824e1a0479
957,5-2/68,5,SXD,5-2,2,68,5-2/68.mat,5-2/68.csv,67b6a085aa680f450863b6c24822f9997d40bd41db44e48fd4eed9e9684b637e,ae388900d9d49fcb5f309ad7e0a4fb5d8490cef39b0f636974be251807c3bc5b
958,5-2/69,5,SXD,5-2,2,69,5-2/69.mat,5-2/69.csv,86d0fed413747411a7add214539cbba1d76d8aefd84a2ea26f83f84a8bf56aac,1ff9f0029d427af0e5eaeb3963b9f0b90353889db9e01396be24ab73afacbd52
959,5-2/70,5,SXD,5-2,2,70,5-2/70.mat,5-2/70.csv,cdbb3575738d2ce9d82782911f9b8776c452d45ef22ae9b1ff173c14de20a3ec,47cc35da1e85003477f094156687965d576e268c46e9697aa97586cb436caf69
960,5-2/71,5,SXD,5-2,2,71,5-2/71.mat,5-2/71.csv,16eab4edfcd428322358e40e4933794c687ecb07c300106ed09b556eca2191dd,f60026d41d401eeae3436e909ff1e4375be82a67502730d915f69dabbfa4e410
961,5-2/72,5,SXD,5-2,2,72,5-2/72.mat,5-2/72.csv,c08c5cbd00b99f91ba4eb3276fc5bd31b2b4f07ff16811cc5dee74255929025b,f91b3422ff2cb646aadd9b18913ecd45cda394eb5d48999d0d69825cca98e77b
962,5-2/73,5,SXD,5-2,2,73,5-2/73.mat,5-2/73.csv,9aaabb8ab757771c3ced7104d22c7c62d175e58a46d8fcf0b4790880df014055,7573b8634278a30d593ad58461b5ee5560ed7f3da34ed0be0653ff1cf066b4a6
963,5-2/74,5,SXD,5-2,2,74,5-2/74.mat,5-2/74.csv,e7971def2cf32e1981c32e1dccc0aae700fdfe94391d8851be23b0ca840dfdd8,03ca916d7e360c4d595fe604112eb13f32222c50487e9d9189a8fecc4764cab4
964,5-2/75,5,SXD,5-2,2,75,5-2/75.mat,5-2/75.csv,b8bf12e1c4e3658fadadced56446496838a656156816aa8d414ecb6cff418026,dfebd387b3e9ff755cf84dff65c891701d0834e4c174f0a31cd846155201e5a1
965,5-2/76,5,SXD,5-2,2,76,5-2/76.mat,5-2/76.csv,0b931e5de31e455dbb9f5152e73ce1eb2f85cef71a1f5dd05080b3828b36b004,f13d9ea5a7f0fc750b1c6fb82fbd1623d21e055e2bbd5841f3a780960c0aa1c3
966,5-2/77,5,SXD,5-2,2,77,5-2/77.mat,5-2/77.csv,0b030a3f1730659b33fff41afdb51174ee894d7ace218cf5c72f0db7840022ec,b4919db7b43d21677c898dac4d218fd371350927dd76cd14cd9edac8c7f3f9bb
967,5-2/78,5,SXD,5-2,2,78,5-2/78.mat,5-2/78.csv,0b630e0b7fc0ef886f03c7462060b77222114f5b0c199d325477305efe9f9aac,7e4ca5b2a4220329f4aea0f7e48d143a3783aae2fe7055d628cb6f77637558d7
968,5-2/79,5,SXD,5-2,2,79,5-2/79.mat,5-2/79.csv,858afe2dd415c752c1913177533d7fd5c37827aa46a5946e1589a829b7859e1a,4ba6bed5460b703bad4c35f57a64034a08c16d08fb141b3826bdbd5b95c40959
969,5-2/80,5,SXD,5-2,2,80,5-2/80.mat,5-2/80.csv,cee9629aba2b6ae0e98bb9d4819b2fa06be542ce072c5f407ff80795df6abc0b,1dce471eefa5694813f757528e565748c238932c08e47b13174cf713ae15c6cc
970,6-1/1,6,SXQ,6-1,1,1,6-1/1.mat,6-1/1.csv,897f36ea3277b3c8ab0728a858492e51adc69b05a1d64c24aee049a25c87ef89,16e8f7bbc064161a5aadd899d3abba3f199a7212edb58366fd30318a6e77ba51
971,6-1/2,6,SXQ,6-1,1,2,6-1/2.mat,6-1/2.csv,dc93085768a0227749c9f6647a8eabbd8d792da11806ad28d44f3d648d8dab54,37a64bf2d240034cea6e19620993ef0d6d920d0dadb019a0d7a6bc416133b782
972,6-1/3,6,SXQ,6-1,1,3,6-1/3.mat,6-1/3.csv,9c092ad43d6d5c3f3d912e6ad97792114e6c79be3be77a5e9c05605e7cf792d4,24a66fc03f174b2007fbd022a0030645edf2587b27768b7a796c6f1fbf750b72
973,6-1/4,6,SXQ,6-1,1,4,6-1/4.mat,6-1/4.csv,7a7fc92130a78b4236bbafa0e6dddeeeb520cc36a414880a927a53fe89a390ee,844e1886ccf11d331e8b07dfeee6bfc23f0a031b021f02e18083018d152bc5d2
974,6-1/5,6,SXQ,6-1,1,5,6-1/5.mat,6-1/5.csv,e8e5f102640dcd4738ee9c49757e10e4435e113c1012788480ce7f0d4504a8a9,3de8474bcff4f8e6ec02e3ec8f349b9cf4990221bd360f600c0fba31609cba68
975,6-1/6,6,SXQ,6-1,1,6,6-1/6.mat,6-1/6.csv,6f330b19e433d1c53c30fb6df0cefa465306756738777aaa290444137b3666a4,eff856deef4242d1045d0817f38f5a2f682757bb5c2febf8d9864682334752d1
976,6-1/7,6,SXQ,6-1,1,7,6-1/7.mat,6-1/7.csv,60a38a35bdca28dfddf14f7e2edcd5635e27aad65de6b09c4ec687c27dafd10a,d21e3cba0b3fc33adb7c405da4f77f1dc8585ce44c02802de96eb8c4b51d9eab
977,6-1/8,6,SXQ,6-1,1,8,6-1/8.mat,6-1/8.csv,43874c5cc73ccd8248bc9e9918da0a95f78d3e4f1ec8b51b226b880bad5abb49,5e58cdf5bebb4d9f83229c857f6f502e0f2b1b0263499a584007103b1d330027
978,6-1/9,6,SXQ,6-1,1,9,6-1/9.mat,6-1/9.csv,3de7161031b6e410b22b8b88f4773d3a7f0c27a70cbb806429088e9d5cb9ba92,342e554e58dd0741ce2fb867f328218822fbacda372385289ad86a7749dd3649
979,6-1/10,6,SXQ,6-1,1,10,6-1/10.mat,6-1/10.csv,8a2d7f6302a65668417d2b457dd6ed8307980a06f32619aa25bef4a697005bf8,974d4b49cd8c63caac0ed3020673723f68d4b824aae3be5a676e40557b960169
980,6-1/11,6,SXQ,6-1,1,11,6-1/11.mat,6-1/11.csv,5407feef39213cb7d6c32ea4ee61d0ee5002f9678cc58aa361833edff6a1fd6d,e3d704eda5234272789ee3d6a579853dfbf80496e2ca13b0619d05cee5169df3
981,6-1/12,6,SXQ,6-1,1,12,6-1/12.mat,6-1/12.csv,438afab8c1d156a015143dcb4e733324969784a6cc6faf4d7c60c1c4e4e6b993,2b65c4cd74f4998fe50325ff8b3449be33c0246f9b28fde75ff1183cd5c6ae3f
982,6-1/13,6,SXQ,6-1,1,13,6-1/13.mat,6-1/13.csv,130d3eb69c32ee1464190d6cf11f39247d7a68307f24e4b1fcbf2704386a2500,5177193ec2fad365e41197d7a8895347b47443ef014b91336bc5b253c1192828
983,6-1/14,6,SXQ,6-1,1,14,6-1/14.mat,6-1/14.csv,b1f0b3dc4a7530c18c38869fcb17c219ee684b83f90aa4e025a5d72d26d44473,15fdefd78f957013fd9bb3b2ea51fbfb102982d63d888921a29e4cbf1f4fe397
984,6-1/15,6,SXQ,6-1,1,15,6-1/15.mat,6-1/15.csv,b6a14398ab0a6aa2f02b3757ecd0e541a75d1b0c77116170d8d0c3f42e1d11a8,f323019417eba8300623949938eafc99079ff588054531e9afe21dce84a26a88
985,6-1/16,6,SXQ,6-1,1,16,6-1/16.mat,6-1/16.csv,4bb4c628bda54bf9e326b552aec2fd7708b8ef1339522118c5059b19ddcee6aa,369f2dc55c12b40cc20826eb52cf5ea3c9c25494b8a5934377b299930a35b95c
986,6-1/17,6,SXQ,6-1,1,17,6-1/17.mat,6-1/17.csv,9bc45fb5776a58bf28c32db056b49dd3830bf678bd7f4d96eec4d9b61a53480c,d1115ef1d9feb3b3d0d6677270cf0f7cb647022adc05b45bdc4c49c60e3a63f8
987,6-1/18,6,SXQ,6-1,1,18,6-1/18.mat,6-1/18.csv,1a9e7d62e9b6ddafc4f8aabbdfc4ef845b1e4c5c5fc20fd85710560dbb0891b0,1dcd91ad7875deb9df3705331f6d705b2a4258da9951eb8361294be219b01cce
988,6-1/19,6,SXQ,6-1,1,19,6-1/19.mat,6-1/19.csv,e93d424f75c06bc25ec302a66c96e6456754abdfb7dca45abb3fefa5a182f314,d058dff7edc3b523f06910abc5d4423c3f9eef8faf31f1487c56c23259e61645
989,6-1/20,6,SXQ,6-1,1,20,6-1/20.mat,6-1/20.csv,980d67abdccb068cc27077a80c5de14f34ee30607017c53cf57ecee09eb16079,cb66022c1b4fbb2c92d227686ff7f50e88e1558982e21a4f4135f25f0646a41c
990,6-1/21,6,SXQ,6-1,1,21,6-1/21.mat,6-1/21.csv,618ea065a2d144e90896eaaeeeb6aedff82140a9bc5a472f8cd3366e6600a08e,cfad463dc1aae4300acff8aa5d442ecdbb6b8b327b7dc13795c682c4ee5daadd
991,6-1/22,6,SXQ,6-1,1,22,6-1/22.mat,6-1/22.csv,16f2223eb85db891467849f28b91c6a1140b7b9f459e0399ee9f6e54ad8c75ce,089661a76692d7695e6b484ec7beab73c2ef05cddd443092f8ae55cef13c49df
992,6-1/23,6,SXQ,6-1,1,23,6-1/23.mat,6-1/23.csv,4c916a5ea6a72246b73d6a23f2b935468b8f8d029cc424452f88e7f903a5a9f1,6edff46e70791204e854ff2d2746888b8422f720579291458b9261b8f1243b25
993,6-1/24,6,SXQ,6-1,1,24,6-1/24.mat,6-1/24.csv,7e85adb88b8bccc03ca0464128135b757dd76bce431aae35f8133b4b9dbf2b81,47ca3fb3ff9fc5e5499637455a3ab8e11316c0291a2ad109e80cbd8efd227698
994,6-1/25,6,SXQ,6-1,1,25,6-1/25.mat,6-1/25.csv,5b05cb5d7456c53c5b7aca040561497a66e38b943fee34da6470e6dbfcd92316,6a72d29ab93bac4efaf76d716fb929f09cd85998e7006c1173bc5fe0f4f4f7ab
995,6-1/26,6,SXQ,6-1,1,26,6-1/26.mat,6-1/26.csv,debb128d423e79166289595f16f25a786750a0ed9a97f7c9a36edca27130c6fb,70594c87fafcc97fb984fa5d4020cfc266ef9bcb6d41055fd522202585962c01
996,6-1/27,6,SXQ,6-1,1,27,6-1/27.mat,6-1/27.csv,35707e2fc537a7697bdafdc216397777b6dfe25f552647c0bb5982d26a8bdf67,881b274ce23ac909340f8469106cbbd1b6dcac2f7e35f04973555815ef8de846
997,6-1/28,6,SXQ,6-1,1,28,6-1/28.mat,6-1/28.csv,91035e7e0e313a5816326e8413301563b3ea1bb31837e572ca222a5d8391e77b,fce927ed50b3ef0584f9f9f856365f3a25f24741a551d0e5c0bbca159410541a
998,6-1/29,6,SXQ,6-1,1,29,6-1/29.mat,6-1/29.csv,63be35853fec6779c85164e834e0c19580f63ffd50baa8416669072be9246108,a4433ccbe4145c1e2056fb3c9685b39bb5f5731694b9165be18bf3c69d15355b
999,6-1/30,6,SXQ,6-1,1,30,6-1/30.mat,6-1/30.csv,ff98fd04afc20d8c45978ff110de16a641343067e691a62e4fdc68127bf2907e,e39c09a2573a84739c5928a7cf49376fd5830144b30bbb1e83bf66498968971d
1000,6-1/31,6,SXQ,6-1,1,31,6-1/31.mat,6-1/31.csv,256492cbd0a50d130d05b4a05156a84bbd354a870a1d247636a015064829a600,e57faec2b0899f6b1183f13676590fa847e9753f4e0f61e6a3303f8c95b0859e
1001,6-1/32,6,SXQ,6-1,1,32,6-1/32.mat,6-1/32.csv,0fd128cfbbc7b726006a77b7bb9d58c106c33c64e27c08986f5c417ed8e1ba50,cb3d54ccd0125fed76f79e5b905b56fc15bcec11f4e53823a25a1ed5ec2e1b96
1002,6-1/33,6,SXQ,6-1,1,33,6-1/33.mat,6-1/33.csv,511dad21f0795ef174abedc8d076f9cfedc72f229beb6a8917d0d674a7bcb1e1,8157dba926462538410dd6ed27bc2c76e0c30fbd0867395f33ca462eba337474
1003,6-1/34,6,SXQ,6-1,1,34,6-1/34.mat,6-1/34.csv,ea83c61cda41b21398aefc36ce0ed3f2fc9ebf2ea1e898757c1ddf26a36ef792,f93a422b275cd840dd13d39e222b1a2fbcecbae0df9fd40e40608c64ee516b5b
1004,6-1/35,6,SXQ,6-1,1,35,6-1/35.mat,6-1/35.csv,beb2ccf315d2f247355c26a20ddff8b2ff1c235060b015bfbb53f00e30697f03,160ddfa9911b8d5b08fa5c00d0c5e05d7b3c3e4c7f7e414fe7cd0e2b60a07d8e
1005,6-1/36,6,SXQ,6-1,1,36,6-1/36.mat,6-1/36.csv,fe08e07a25f2c2bfd2aa4e6eb2aaf809f82e88f118d59e1c5bc3ba22153f77d5,f4ed3533660b2b3e556c5f80882f99b6a5f7bc71031e37412ea5d98a10b13843
1006,6-1/37,6,SXQ,6-1,1,37,6-1/37.mat,6-1/37.csv,0e0a1368d3f3795356b32da58dc548b2b84172a7f2231177ed328256cd6eb290,7e3cc2f8e2931ccc8226aff1bfec8987f51b73f343f88a5c94481dec9925c287
1007,6-1/38,6,SXQ,6-1,1,38,6-1/38.mat,6-1/38.csv,90256be6fd7babb3e4e34b740fedb74bb17d6d34d3b9231c0124477b98a452e5,ff0cc5d4e6a92039131c53ee79f35ad81f39502f717216afb8b8b19f8e172949
1008,6-1/39,6,SXQ,6-1,1,39,6-1/39.mat,6-1/39.csv,91adb4ef3e44db56414e37706e410c57d413b839a01fb4c0e2cca9356547d96b,5ff6688f737e23d9df5a628bbc1eda2adb07ca4b00e5844bcd72637b20c3e1ee
1009,6-1/40,6,SXQ,6-1,1,40,6-1/40.mat,6-1/40.csv,c242cfe860cc6c5219e661a6617cd2bcff6e8513ebbec3ed145cfdda8730acd9,437d8e3870498952ea5dea7336bc5591deea1f7ad54db492d434a4ffdb2159b3
1010,6-1/41,6,SXQ,6-1,1,41,6-1/41.mat,6-1/41.csv,667121f744a5b89e23cb3fed87865f400d36a2a6297a8c940323151c80e30ec2,8d8b25205ae490a6f45661d00d2fd288c8080e531be9c5e1090a270e95904f0b
1011,6-1/42,6,SXQ,6-1,1,42,6-1/42.mat,6-1/42.csv,98e11cb9e1a497c9ca3bd2afae333c8024f024149b027d5b41c231488645b4d9,37870d5b5021b78d014f23a26069c4eeeaa8b4bf2dfa2455f42bc53db18ddb6c
1012,6-1/43,6,SXQ,6-1,1,43,6-1/43.mat,6-1/43.csv,d9010405178694effda11cafa9356a0ba7fbf3e4167acf2fd813422087fdd56f,69a74f8769096790fa4d47040dde8ba07d627860708638c3c6934240603aaf66
1013,6-1/44,6,SXQ,6-1,1,44,6-1/44.mat,6-1/44.csv,467ab68eb6d664e1fc23398837b2126dc7948e58ca88aae04451297a9a4f9667,6de82b65401cbd8034db1b880673e58c3b6a534d09dfdad99e1daa715d3bae18
1014,6-1/45,6,SXQ,6-1,1,45,6-1/45.mat,6-1/45.csv,0ac56f6bb35d6ede4db34bdb43712fbc00a1681dc86dbd89595b61ce7d54aebc,9acf33b078acd11709935a64b8d30b89ef3edf9f2c566ad3f32a100c67100e83
1015,6-1/46,6,SXQ,6-1,1,46,6-1/46.mat,6-1/46.csv,07182204a895d4edfbceeea8195b75dd2cd3398c660eff4fdd40bf395c930bc7,ae6098ebcdf25c0696a563fd7594f79ce42ed973d23d8913c59f8bb77deba9d3
1016,6-1/47,6,SXQ,6-1,1,47,6-1/47.mat,6-1/47.csv,f0f4bf570236e421af77607282a43950f65907475c3c71276939ea665534360b,cf26de592c1e58eafbab8909a9eabc82b7044d3ebcac7465811a7d319a1d1641
1017,6-1/48,6,SXQ,6-1,1,48,6-1/48.mat,6-1/48.csv,7a1cc59a37f95586a6bd05aac7500e3978a217ff14ddbbe6521deec60e14224c,6df37399b05d89a7c3e3fcaa72958dd160945099679ef27d005fe72c5bf71677
1018,6-1/49,6,SXQ,6-1,1,49,6-1/49.mat,6-1/49.csv,95fb30307bf1244b99bf6524ec2ad06f8009e8240456f0d9754d4f81320fc2d8,a26be101b1ff91a5cdba823a7f79ad66f62e9fabe8e6563e2f1157cc98be57cc
1019,6-1/50,6,SXQ,6-1,1,50,6-1/50.mat,6-1/50.csv,a18d3d2eb5a1d2dff5c9dbccbf7126a3ce1e2c162d29d83636ed9b2199405ac8,9c6e3c1bdbad051885c47b8e1bb3810f9fc943b93f7404e89595aa719e9fcf70
1020,6-1/51,6,SXQ,6-1,1,51,6-1/51.mat,6-1/51.csv,94123f49cdc355cafb1bacd42d2ae46104c1dcb95446ad5589cadc4536bfdc84,313fee3a7290b1b468e7f7a3493b6467d75d92993c6b824908e9e130d0c2101f
1021,6-1/52,6,SXQ,6-1,1,52,6-1/52.mat,6-1/52.csv,1a07616ba3adc781a53fcc457bd5c0bf4aaef0cf9a4000ef44b991f9e382af50,815e7ffd475366dc5565c5209823caaa86e34737bb505d5a507ff0a623e35635
1022,6-1/53,6,SXQ,6-1,1,53,6-1/53.mat,6-1/53.csv,059bd9f43573bc67d6534376b51d3e7d9d1c505772e8155e20b790c649537c6b,69ca68f1a0a1d89c78282755b7ba61bebc14218f004f3976a809540d028a2ac6
1023,6-1/54,6,SXQ,6-1,1,54,6-1/54.mat,6-1/54.csv,50fecd161daa023efe48e7cc5e149d97d64651e8ed2116a6314a08ffcb238f5f,c8a831f9d0b9bcaf83979111ba37b337c9f36b661d089d845350c7af17fb2109
1024,6-1/55,6,SXQ,6-1,1,55,6-1/55.mat,6-1/55.csv,8a856fbb135af1036b07321c90ae795d8b98cfe87c90f5c910ee052aecdc79c1,f6b074034519330b73fc8c3056fbf2b833425234b57930ba1281e1a17df9cbe4
1025,6-1/56,6,SXQ,6-1,1,56,6-1/56.mat,6-1/56.csv,dc56120951d0033e71d607a506773768b09916ccb70370d134071d3f83a00d8a,38e714d0bb32c32c62fa9ad6bb8027d5484c8d4406af79543798ccc063ce44d9
1026,6-1/57,6,SXQ,6-1,1,57,6-1/57.mat,6-1/57.csv,aafff068a5762e7d34158f5f68aab17a3102f8501c899dfddb8d9d16f5b8da0e,7ede955864f92ba6306122ef7f403f7f5e4e13148c13424db1db0e078b7a72c0
1027,6-1/58,6,SXQ,6-1,1,58,6-1/58.mat,6-1/58.csv,a4b96c38c5cea93ee4de2f9c03573304eb50aa5d05bd1a91e6f59c6b5f7e63e9,d575c211055f7ae32996ea486160a0520370c190eec199873e21332107fb42de
1028,6-1/59,6,SXQ,6-1,1,59,6-1/59.mat,6-1/59.csv,e5a7d16499821d96b33bd50afb88b947b91b37511d82637f5ca130dd7167c5de,31dc4d5324bc486953fb5bacb2492c05a6c7ab29b485cdfdf304445ba0b659b9
1029,6-1/60,6,SXQ,6-1,1,60,6-1/60.mat,6-1/60.csv,dbd991f2caecf7aea9409d3b28d7644b9224fcf14cd7285d1f62a6540e294a08,88be487b7b0849ccc5b84b9a3cfd4a3d808d7c367e0ba94d27b7140d2eec3fdf
1030,6-1/61,6,SXQ,6-1,1,61,6-1/61.mat,6-1/61.csv,7874570d7beb6338a262b9ed72e36a0ea38a78d06c040c5fd53204259a7e9635,9e08ad94db786522bf5f7bf7460c3767f05d5dead0ef399ceb56671faa165676
1031,6-1/62,6,SXQ,6-1,1,62,6-1/62.mat,6-1/62.csv,fafa0616707f90606724736f2f254c2919fb78ea10d38f64286b313b842b8e2c,5d7743cf21ec9d3ebc56a47c29924345facae7fc6f425d9aa4a4eb0e7d16be83
1032,6-1/63,6,SXQ,6-1,1,63,6-1/63.mat,6-1/63.csv,100f4c106fbbd2659c3cf7d74820fcc880affb44d66567705c7b5f91bba4d814,5af6b25bfcb4445628e9ee3f0b67f4b2e916029a2af3b6e529ade8b07fd9a5f0
1033,6-1/64,6,SXQ,6-1,1,64,6-1/64.mat,6-1/64.csv,3bdd5ee42ff253d417054a8ee73db338adc9bb24b5b928eb7fd7dab6ec03f5da,bc06f08aaff4e35e93db1c60bfd952c36aea3b16eb3b4acbb247390e4f5118d5
1034,6-1/65,6,SXQ,6-1,1,65,6-1/65.mat,6-1/65.csv,219b06d32f800d0013b67a45365721b1b05adb82647916d0c1a652f3a99b5970,14ba71eaded27eea2029cb70563b76b88015bf962be6b60e43d2882fd2f5cef7
1035,6-1/66,6,SXQ,6-1,1,66,6-1/66.mat,6-1/66.csv,8095ffa1969cd51ec5d3790a47c33601ba834f901bb384f9fd35884a1b633f3f,f0a5abe2e6e9d580b12c0bda4b4e9530551202c8bbc21fc198c0ef414cdb5fc6
1036,6-1/67,6,SXQ,6-1,1,67,6-1/67.mat,6-1/67.csv,6d2cb7ab32c18d1d32b77347d60214ff0db902dc71777968914d4c6651ea21cb,c6e2eb18776fedf76dcb15e825645391d6a70cb7abd3aa3c9e78645c815907fa
1037,6-1/68,6,SXQ,6-1,1,68,6-1/68.mat,6-1/68.csv,d7495bb9e174ccbbd41ccbee7b7989f80549c90dd4ee6ca0ce04371e4b8fc5b4,3b9f575754b9470d78205256a6156eb9280ab5699f9b52be5a28f7521c7746e3
1038,6-1/69,6,SXQ,6-1,1,69,6-1/69.mat,6-1/69.csv,6fb53e33e15dbeed948ecb19bdce631602bc1a5143a756789c8db84bfbdd8620,1b8f16aa7c6251ba8ec87c40f0947d268e48e33aa5e06a851a0d5843d782b0ac
1039,6-1/70,6,SXQ,6-1,1,70,6-1/70.mat,6-1/70.csv,62fd17bb3996d31b6cacee56232013283aa8a6da4374f9e1ab6568b652284294,dc66042e820e62f4be53a9692f9d110f2c7b21a28c33f844373c6d662a65969d
1040,6-1/71,6,SXQ,6-1,1,71,6-1/71.mat,6-1/71.csv,34ce213e4d18c4b7694b97d916d48bb1bf8a3f6aabfd2850a342ceb0b6a15013,cf096abfb06cbc84c7faad5a9dcfd9ce6656edbf77f08e646bc67fc05e18224c
1041,6-1/72,6,SXQ,6-1,1,72,6-1/72.mat,6-1/72.csv,c572cd57320db1ba8b6fd774e2a432d2b2c05c4f2098c523318c0dd8bf5f37b2,d346674a9b0580242b78101587716db04961e8cb8d52e181dc1a7dad2700afec
1042,6-1/73,6,SXQ,6-1,1,73,6-1/73.mat,6-1/73.csv,8bad2b711ec599fad826e69bf51928ba25d5838a220ee9552c5cf05700195f68,d1dc411c0173c86d04c9e7cf613ec846098ac6ca6a2514b29d62dec21e133b05
1043,6-1/74,6,SXQ,6-1,1,74,6-1/74.mat,6-1/74.csv,a9e04e077f66d16ccbb75e494c027551da181d8c948f315382aef887060e953a,86e984f1b10d142f66f57e28618df4a9205bb3db43771a48c50eb2884b188567
1044,6-1/75,6,SXQ,6-1,1,75,6-1/75.mat,6-1/75.csv,56c326944f8a4751ad34ffe979eb63e2b4240b48c9b800b6c8553c574fb45624,2e3b8ee544723cfe0db62ba6d09047c27e3993246de5c281efe71ccccb18aec5
1045,6-1/76,6,SXQ,6-1,1,76,6-1/76.mat,6-1/76.csv,a325c9a48b457899457f2db896785aa322dd523ce6db4af10f0b8bc5783385eb,306de81f93d5419be316f87fa98ff123b1a76bf320e6e4962ebd6b90e8afe99b
1046,6-1/77,6,SXQ,6-1,1,77,6-1/77.mat,6-1/77.csv,523de7ee816eb3ea8d16eaab4b5e03c77940c7df1c3f4f05507867ad9a7f5dfa,8312805fa576c038054636b909f1b86702ed4d876dcaeeb745e64ef04f6de39d
1047,6-1/78,6,SXQ,6-1,1,78,6-1/78.mat,6-1/78.csv,99a18ca8fe5d9bcf765cf3d39f8a494286a23fb70a24cbc3e5d703681281d523,9346d27ca52a95caf557e2ccab424e600b73f9daad49dbd6512ed0a94b385611
1048,6-1/79,6,SXQ,6-1,1,79,6-1/79.mat,6-1/79.csv,7e36d3a06c7a0463d1be0c6ae2fa9b904534541d7870d5bc23c44b0ba7380dba,9d5563467a359146f20709e6d08e660d6e6f3b6043c588c1b69804d55efc574b
1049,6-1/80,6,SXQ,6-1,1,80,6-1/80.mat,6-1/80.csv,a040ea71d79dc7ca8b06acf9324627f79f191f37394dfe892c2b870108e6ab78,c506cb153792c2a1c72f6635f3a0256ec3148a0a64a549abda456d9b57e0faf2
1050,6-2/1,6,SXQ,6-2,2,1,6-2/1.mat,6-2/1.csv,8c71d1cd822ea54839de31964cca69b79b11a54d71fda34ddc7bb01f29d0e518,e88ca5ca4ec261258be89a72a61a7569efd0493c1a5eb4c2d6e21463a12aba88
1051,6-2/2,6,SXQ,6-2,2,2,6-2/2.mat,6-2/2.csv,55ad3bab862a706d4b28986c6a71b3a4cde3489850ed294fd9064de30fb16416,4fb035ac8f07f13d2e1556bc9f6364e6dca5c0020ecb3d4f457a9a5b91e15f61
1052,6-2/3,6,SXQ,6-2,2,3,6-2/3.mat,6-2/3.csv,7dbf8a093d8c2850f8e1e6db9d66260e31f62c12139ccfbc07bf1c4f90201944,ca51811383ff4a928c96082abfde94d7fb2080eddce46c8a99356908b7dbe9ea
1053,6-2/4,6,SXQ,6-2,2,4,6-2/4.mat,6-2/4.csv,1ecd902f0934e9fb573a798e8dd53f222590200490f11032443c2a22c0bf5665,7aba780d009ee1b004e5a6e4701a68550f9c7c578c31250a53b499279b974ac3
1054,6-2/5,6,SXQ,6-2,2,5,6-2/5.mat,6-2/5.csv,3f758b666d7fcfbb0c9f28ce2130b48f0b6ba2f6a6728bce12493d28ff06d9a2,9367d7320c342c6514c5c022a3dbbe2eb7b56ef41bb698bb3f98c914b764cc9f
1055,6-2/6,6,SXQ,6-2,2,6,6-2/6.mat,6-2/6.csv,25dfad8c8300e3eb900ba473c7509e51ca8743eebe9a9dcfe172ed293c3c3b40,eb90a8436c4f1c8b98448d817a42d21e34f5ad4868555a06495564ba28ad1596
