run_id,direction,model,seed,sample_id,source_cube,true_label,condition,full_predicted_label,counterfactual_predicted_label,prediction_changed,full_true_class_probability,counterfactual_true_class_probability,true_class_probability_delta
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/32,1-1,1,mean_broadcast,1,1,0,0.15512425457744075,0.15512425457744075,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/32,1-1,1,spatial_shuffle,1,1,0,0.15512425457744075,0.15512425457744075,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/33,1-1,1,mask_only,7,7,0,0.1343819002689419,0.09138528059160513,-0.04299661967733677
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/33,1-1,1,mean_broadcast,7,7,0,0.1343819002689419,0.1343819002689419,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/33,1-1,1,spatial_shuffle,7,7,0,0.1343819002689419,0.1343819002689419,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/34,1-1,1,mask_only,1,7,1,0.1509360163592963,0.09138528059160513,-0.05955073576769117
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/34,1-1,1,mean_broadcast,1,1,0,0.1509360163592963,0.1509360163592963,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/34,1-1,1,spatial_shuffle,1,1,0,0.1509360163592963,0.1509360163592963,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/35,1-1,1,mask_only,1,7,1,0.15473935603505262,0.09138528059160513,-0.0633540754434475
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/35,1-1,1,mean_broadcast,1,1,0,0.15473935603505262,0.15473935603505262,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/35,1-1,1,spatial_shuffle,1,1,0,0.15473935603505262,0.15473935603505262,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/36,1-1,1,mask_only,1,7,1,0.1590780538601373,0.09138528059160513,-0.06769277326853217
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/36,1-1,1,mean_broadcast,1,1,0,0.1590780538601373,0.1590780538601373,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/36,1-1,1,spatial_shuffle,1,1,0,0.1590780538601373,0.1590780538601373,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/37,1-1,1,mask_only,1,7,1,0.15685520147575516,0.09138528059160513,-0.06546992088415003
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/37,1-1,1,mean_broadcast,1,1,0,0.15685520147575516,0.15685520147575516,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/37,1-1,1,spatial_shuffle,1,1,0,0.15685520147575516,0.15685520147575516,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/38,1-1,1,mask_only,1,7,1,0.1585778666160561,0.09138528059160513,-0.06719258602445098
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/38,1-1,1,mean_broadcast,1,1,0,0.1585778666160561,0.1585778666160561,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/38,1-1,1,spatial_shuffle,1,1,0,0.1585778666160561,0.1585778666160561,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/39,1-1,1,mask_only,7,7,0,0.13188072391207165,0.09138528059160513,-0.04049544332046652
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/39,1-1,1,mean_broadcast,7,7,0,0.13188072391207165,0.13188072391207165,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/39,1-1,1,spatial_shuffle,7,7,0,0.13188072391207165,0.13188072391207165,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/4,1-1,1,mask_only,1,7,1,0.15339858894466132,0.09138528059160513,-0.0620133083530562
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/4,1-1,1,mean_broadcast,1,1,0,0.15339858894466132,0.15339858894466132,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/4,1-1,1,spatial_shuffle,1,1,0,0.15339858894466132,0.15339858894466132,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/40,1-1,1,mask_only,1,7,1,0.1543921630405119,0.09138528059160513,-0.06300688244890677
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/40,1-1,1,mean_broadcast,1,1,0,0.1543921630405119,0.1543921630405119,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/40,1-1,1,spatial_shuffle,1,1,0,0.1543921630405119,0.1543921630405119,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/41,1-1,1,mask_only,7,7,0,0.13487399063848907,0.09138528059160513,-0.04348871004688394
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/41,1-1,1,mean_broadcast,7,7,0,0.13487399063848907,0.13487399063848907,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/41,1-1,1,spatial_shuffle,7,7,0,0.13487399063848907,0.13487399063848907,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/42,1-1,1,mask_only,1,7,1,0.15031547624783573,0.09138528059160513,-0.0589301956562306
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/42,1-1,1,mean_broadcast,1,1,0,0.15031547624783573,0.15031547624783573,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/42,1-1,1,spatial_shuffle,1,1,0,0.15031547624783573,0.15031547624783573,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/43,1-1,1,mask_only,1,7,1,0.16205902544671127,0.09138528059160513,-0.07067374485510615
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/43,1-1,1,mean_broadcast,1,1,0,0.16205902544671127,0.16205902544671127,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/43,1-1,1,spatial_shuffle,1,1,0,0.16205902544671127,0.16205902544671127,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/44,1-1,1,mask_only,5,7,1,0.1459424007590023,0.09138528059160513,-0.05455712016739718
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/44,1-1,1,mean_broadcast,5,5,0,0.1459424007590023,0.1459424007590023,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/44,1-1,1,spatial_shuffle,5,5,0,0.1459424007590023,0.1459424007590023,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/45,1-1,1,mask_only,7,7,0,0.11984138789384446,0.09138528059160513,-0.02845610730223934
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/45,1-1,1,mean_broadcast,7,7,0,0.11984138789384446,0.11984138789384446,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/45,1-1,1,spatial_shuffle,7,7,0,0.11984138789384446,0.11984138789384446,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/46,1-1,1,mask_only,7,7,0,0.10787975938898971,0.09138528059160513,-0.016494478797384582
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/46,1-1,1,mean_broadcast,7,7,0,0.10787975938898971,0.10787975938898971,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/46,1-1,1,spatial_shuffle,7,7,0,0.10787975938898971,0.10787975938898971,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/47,1-1,1,mask_only,1,7,1,0.16075141938510926,0.09138528059160513,-0.06936613879350413
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/47,1-1,1,mean_broadcast,1,1,0,0.16075141938510926,0.16075141938510926,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/47,1-1,1,spatial_shuffle,1,1,0,0.16075141938510926,0.16075141938510926,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/48,1-1,1,mask_only,7,7,0,0.11151236806502059,0.09138528059160513,-0.02012708747341546
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/48,1-1,1,mean_broadcast,7,7,0,0.11151236806502059,0.11151236806502059,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/48,1-1,1,spatial_shuffle,7,7,0,0.11151236806502059,0.11151236806502059,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/49,1-1,1,mask_only,5,7,1,0.14449452823295095,0.09138528059160513,-0.05310924764134582
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/49,1-1,1,mean_broadcast,5,5,0,0.14449452823295095,0.14449452823295095,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/49,1-1,1,spatial_shuffle,5,5,0,0.14449452823295095,0.14449452823295095,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/5,1-1,1,mask_only,1,7,1,0.15032447901455515,0.09138528059160513,-0.05893919842295002
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/5,1-1,1,mean_broadcast,1,1,0,0.15032447901455515,0.15032447901455515,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/5,1-1,1,spatial_shuffle,1,1,0,0.15032447901455515,0.15032447901455515,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/50,1-1,1,mask_only,7,7,0,0.1365422451781059,0.09138528059160513,-0.04515696458650077
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/50,1-1,1,mean_broadcast,7,7,0,0.1365422451781059,0.1365422451781059,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/50,1-1,1,spatial_shuffle,7,7,0,0.1365422451781059,0.1365422451781059,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/51,1-1,1,mask_only,1,7,1,0.15285080895349232,0.09138528059160513,-0.06146552836188719
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/51,1-1,1,mean_broadcast,1,1,0,0.15285080895349232,0.15285080895349232,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/51,1-1,1,spatial_shuffle,1,1,0,0.15285080895349232,0.15285080895349232,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/52,1-1,1,mask_only,1,7,1,0.1607056546228214,0.09138528059160513,-0.06932037403121628
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/52,1-1,1,mean_broadcast,1,1,0,0.1607056546228214,0.1607056546228214,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/52,1-1,1,spatial_shuffle,1,1,0,0.1607056546228214,0.1607056546228214,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/53,1-1,1,mask_only,5,7,1,0.144501434866466,0.09138528059160513,-0.05311615427486087
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/53,1-1,1,mean_broadcast,5,5,0,0.144501434866466,0.144501434866466,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/53,1-1,1,spatial_shuffle,5,5,0,0.144501434866466,0.144501434866466,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/54,1-1,1,mask_only,7,7,0,0.13571425348406932,0.09138528059160513,-0.044328972892464194
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/54,1-1,1,mean_broadcast,7,7,0,0.13571425348406932,0.13571425348406932,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/54,1-1,1,spatial_shuffle,7,7,0,0.13571425348406932,0.13571425348406932,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/55,1-1,1,mask_only,1,7,1,0.15754610972116703,0.09138528059160513,-0.06616082912956191
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/55,1-1,1,mean_broadcast,1,1,0,0.15754610972116703,0.15754610972116703,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/55,1-1,1,spatial_shuffle,1,1,0,0.15754610972116703,0.15754610972116703,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/56,1-1,1,mask_only,1,7,1,0.15077133354817848,0.09138528059160513,-0.05938605295657336
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/56,1-1,1,mean_broadcast,1,1,0,0.15077133354817848,0.15077133354817848,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/56,1-1,1,spatial_shuffle,1,1,0,0.15077133354817848,0.15077133354817848,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/57,1-1,1,mask_only,1,7,1,0.15448620754771117,0.09138528059160513,-0.06310092695610604
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/57,1-1,1,mean_broadcast,1,1,0,0.15448620754771117,0.15448620754771117,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/57,1-1,1,spatial_shuffle,1,1,0,0.15448620754771117,0.15448620754771117,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/58,1-1,1,mask_only,7,7,0,0.10685231080297776,0.09138528059160513,-0.015467030211372634
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/58,1-1,1,mean_broadcast,7,7,0,0.10685231080297776,0.10685231080297776,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/58,1-1,1,spatial_shuffle,7,7,0,0.10685231080297776,0.10685231080297776,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/59,1-1,1,mask_only,7,7,0,0.1414835054067389,0.09138528059160513,-0.05009822481513378
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/59,1-1,1,mean_broadcast,7,7,0,0.1414835054067389,0.1414835054067389,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/59,1-1,1,spatial_shuffle,7,7,0,0.1414835054067389,0.1414835054067389,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/6,1-1,1,mask_only,5,7,1,0.14874233864493772,0.09138528059160513,-0.05735705805333259
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/6,1-1,1,mean_broadcast,5,5,0,0.14874233864493772,0.14874233864493772,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/6,1-1,1,spatial_shuffle,5,5,0,0.14874233864493772,0.14874233864493772,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/60,1-1,1,mask_only,4,7,1,0.15201117196568084,0.09138528059160513,-0.060625891374075716
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/60,1-1,1,mean_broadcast,4,4,0,0.15201117196568084,0.15201117196568084,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/60,1-1,1,spatial_shuffle,4,4,0,0.15201117196568084,0.15201117196568084,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/61,1-1,1,mask_only,7,7,0,0.12744767851897165,0.09138528059160513,-0.03606239792736653
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/61,1-1,1,mean_broadcast,7,7,0,0.12744767851897165,0.12744767851897165,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/61,1-1,1,spatial_shuffle,7,7,0,0.12744767851897165,0.12744767851897165,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/62,1-1,1,mask_only,1,7,1,0.15799929870208243,0.09138528059160513,-0.0666140181104773
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/62,1-1,1,mean_broadcast,1,1,0,0.15799929870208243,0.15799929870208243,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/62,1-1,1,spatial_shuffle,1,1,0,0.15799929870208243,0.15799929870208243,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/63,1-1,1,mask_only,4,7,1,0.1572181351315709,0.09138528059160513,-0.06583285453996578
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/63,1-1,1,mean_broadcast,4,4,0,0.1572181351315709,0.1572181351315709,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/63,1-1,1,spatial_shuffle,4,4,0,0.1572181351315709,0.1572181351315709,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/64,1-1,1,mask_only,1,7,1,0.152152710150354,0.09138528059160513,-0.06076742955874888
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/64,1-1,1,mean_broadcast,1,1,0,0.152152710150354,0.152152710150354,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/64,1-1,1,spatial_shuffle,1,1,0,0.152152710150354,0.152152710150354,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/65,1-1,1,mask_only,4,7,1,0.1301870400312706,0.09138528059160513,-0.038801759439665476
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/65,1-1,1,mean_broadcast,4,4,0,0.1301870400312706,0.1301870400312706,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/65,1-1,1,spatial_shuffle,4,4,0,0.1301870400312706,0.1301870400312706,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/66,1-1,1,mask_only,1,7,1,0.15370593968357302,0.09138528059160513,-0.06232065909196789
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/66,1-1,1,mean_broadcast,1,1,0,0.15370593968357302,0.15370593968357302,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/66,1-1,1,spatial_shuffle,1,1,0,0.15370593968357302,0.15370593968357302,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/67,1-1,1,mask_only,1,7,1,0.15260821249084636,0.09138528059160513,-0.06122293189924123
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/67,1-1,1,mean_broadcast,1,1,0,0.15260821249084636,0.15260821249084636,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/67,1-1,1,spatial_shuffle,1,1,0,0.15260821249084636,0.15260821249084636,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/68,1-1,1,mask_only,1,7,1,0.15650081169574695,0.09138528059160513,-0.06511553110414182
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/68,1-1,1,mean_broadcast,1,1,0,0.15650081169574695,0.15650081169574695,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/68,1-1,1,spatial_shuffle,1,1,0,0.15650081169574695,0.15650081169574695,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/69,1-1,1,mask_only,1,7,1,0.15669516113493373,0.09138528059160513,-0.0653098805433286
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/69,1-1,1,mean_broadcast,1,1,0,0.15669516113493373,0.15669516113493373,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/69,1-1,1,spatial_shuffle,1,1,0,0.15669516113493373,0.15669516113493373,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/7,1-1,1,mask_only,7,7,0,0.1356657066009227,0.09138528059160513,-0.04428042600931757
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/7,1-1,1,mean_broadcast,7,7,0,0.1356657066009227,0.1356657066009227,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/7,1-1,1,spatial_shuffle,7,7,0,0.1356657066009227,0.1356657066009227,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/70,1-1,1,mask_only,1,7,1,0.16028251082370074,0.09138528059160513,-0.06889723023209561
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/70,1-1,1,mean_broadcast,1,1,0,0.16028251082370074,0.16028251082370074,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/70,1-1,1,spatial_shuffle,1,1,0,0.16028251082370074,0.16028251082370074,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/71,1-1,1,mask_only,1,7,1,0.15493828330747342,0.09138528059160513,-0.06355300271586829
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/71,1-1,1,mean_broadcast,1,1,0,0.15493828330747342,0.15493828330747342,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/71,1-1,1,spatial_shuffle,1,1,0,0.15493828330747342,0.15493828330747342,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/72,1-1,1,mask_only,1,7,1,0.15919457018969538,0.09138528059160513,-0.06780928959809025
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/72,1-1,1,mean_broadcast,1,1,0,0.15919457018969538,0.15919457018969538,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/72,1-1,1,spatial_shuffle,1,1,0,0.15919457018969538,0.15919457018969538,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/73,1-1,1,mask_only,5,7,1,0.14903216780456938,0.09138528059160513,-0.05764688721296425
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/73,1-1,1,mean_broadcast,5,5,0,0.14903216780456938,0.14903216780456938,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/73,1-1,1,spatial_shuffle,5,5,0,0.14903216780456938,0.14903216780456938,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/74,1-1,1,mask_only,7,7,0,0.12265383693315629,0.09138528059160513,-0.031268556341551165
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/74,1-1,1,mean_broadcast,7,7,0,0.12265383693315629,0.12265383693315629,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/74,1-1,1,spatial_shuffle,7,7,0,0.12265383693315629,0.12265383693315629,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/75,1-1,1,mask_only,1,7,1,0.154838710823857,0.09138528059160513,-0.06345343023225188
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/75,1-1,1,mean_broadcast,1,1,0,0.154838710823857,0.154838710823857,0.0
suffix_2_to_1__spectral_only__probability_ensemble,suffix_2_to_1,spectral_only,probability_ensemble,1-1/75,1-1,1,spatial_shuffle,1,1,0,0.154838710823857,0.154838710823857,0.0
